9:02 PM - 30 Jul 2014|Hotspot shield is EVIL. it gives no protection with full advertisement. Cyberghost is slow. @theTunnelBear is nice soft furry fast & cute
9:06 PM - 1 Jun 2013|Fear does nt change d grief of yesterday, nor does it solve d problems of tomorrow. The only thing fear does is paralyze u today.  Gd Mrning
8:19 PM - 23 May 2013|You don't need to do everything just to be happy..You just need to take care of the person who's making you happy.  Good Morning
8:32 PM - 11 May 2013|Good Morning and Happy Mother's Day :)
8:01 PM - 9 May 2013|Haters don't really hate you, they hate themselves; because you're a reflection of what they wish to be.  Good Morning
6:13 AM - 1 May 2013|It doesn't matter how long it takes to fulfill your Dream,.all that matters is that you have one..
6:49 PM - 24 Apr 2013|Don't pray for an easy life, pray to be a stronger person  Good Morning
6:46 PM - 31 Mar 2013|Been through a gd Holiday experience. Ws nt present on fb. cudnt wish al my frnds. bt frm d bottom of my heart i wish them al HAPPY BIRTHDAY
8:31 PM - 19 Feb 2013|B strong.Remember! Nt everything hs a happy ending & endings don't mean Stop! Its jst a way of telling us that there's a New Beginning ahead
5:57 PM - 13 Feb 2013|Best feeling comes when you know that you made someone smile :) Happy Valentine's Day.make your loved one smile..  Good Morning
7:11 PM - 22 Jan 2013|a duck in a pond is calm & carefree.bt wat u dn't c undr d water is d struggling & stressd feet.wat u c is nt alwys wat it seems. Gd Morning
8:15 PM - 21 Jan 2013|Frndshp isn't abt who u've knwn d lngest.it's abt who came & stayed by ur side, & nvr left u when u needed sum1 d most. Good Morning
9:43 PM - 7 Jan 2013|The winners in life are not those who have never tasted failure, but those who have failed again and again but never give up.  Good Morning
7:16 PM - 6 Jan 2013|The past cannot be changed,forgotten, edited, or erased. It can only be accepted..  Good Morning
7:39 PM - 4 Jan 2013|Decisions are the hardest move to make. Especially when its a choice between where you should be and where you want to be. :)  Good Morning
6:20 PM - 3 Jan 2013|A single lie discovered is enough to create contagious doubt over every other truth expressed.  Good Morning
8:11 PM - 30 Dec 2012|Trust is d best gift u cn get frm sm1 so b vry careful if u want 2 deserve & keep it because in 1 second u might lose it.  Good Morning
10:10 AM - 24 Dec 2012|Merry Christmas Dear Friends :)
7:44 PM - 21 Dec 2012|Beauty isn't all about having a pretty face. It's about having a pretty mind, a pretty heart, and a pretty soul..  Good Morning
7:15 PM - 20 Dec 2012|The first to apologize is the bravest. The first to forgive is the strongest. The first to forget is the happiest.  Good Morning
